t,midx1,midx2,midx3,midx4,midx5,midx6,midx7,midx8,midx9,midx10,midx11,midx12,midx13,midx14,midx15,midx16,midx17,midx18,midx19,midx20,midx21,midx22,midx23,midx24,midx25,midx26,midx27,midx28,midx29,midx30,midy1,midy2,midy3,midy4,midy5,midy6,midy7,midy8,midy9,midy10,midy11,midy12,midy13,midy14,midy15,midy16,midy17,midy18,midy19,midy20,midy21,midy22,midy23,midy24,midy25,midy26,midy27,midy28,midy29,midy30
0.372,1.643,1.6774,1.7115,1.7463,1.7811,1.8159,1.8507,1.8855,1.9202,1.9548,1.9894,2.0238,2.0583,2.0928,2.1271,2.1615,2.1958,2.2304,2.265,2.2997,2.3345,2.3693,2.4041,2.4383,2.4713,2.5031,2.5341,2.562,2.5858,2.6081,1.7428,1.7481,1.7548,1.7559,1.7548,1.7539,1.7527,1.7511,1.7489,1.7455,1.7411,1.7362,1.7314,1.7266,1.7212,1.7154,1.71,1.7056,1.7023,1.6997,1.698,1.6976,1.6995,1.7055,1.7167,1.7309,1.7467,1.7675,1.7929,1.8196
0.376,1.643,1.6774,1.7116,1.7462,1.7808,1.8155,1.8502,1.8849,1.9195,1.954,1.9883,2.0225,2.0567,2.091,2.1253,2.1596,2.194,2.2285,2.2629,2.2974,2.332,2.3667,2.4012,2.4349,2.4678,2.5006,2.5314,2.5583,2.5836,2.6081,1.7428,1.7472,1.7532,1.7556,1.7551,1.7547,1.7543,1.7536,1.7525,1.7494,1.744,1.7379,1.7323,1.7274,1.7224,1.7175,1.713,1.709,1.7049,1.7012,1.6993,1.6995,1.703,1.7115,1.7224,1.7335,1.7495,1.7713,1.795,1.8196
0.38,1.643,1.6772,1.7117,1.7462,1.7807,1.8152,1.8497,1.8842,1.9187,1.9531,1.9873,2.0215,2.0557,2.0899,2.1239,2.1579,2.192,2.2261,2.2605,2.295,2.3294,2.3639,2.3984,2.4327,2.4659,2.498,2.5297,2.557,2.5835,2.6081,1.7428,1.7474,1.7497,1.7513,1.7515,1.7523,1.7531,1.7533,1.751,1.7477,1.7434,1.7385,1.7337,1.729,1.7235,1.7174,1.7116,1.7068,1.7037,1.7012,1.6987,1.697,1.6961,1.6998,1.7092,1.7218,1.7359,1.7568,1.7789,1.8031
0.384,1.6485,1.6828,1.7171,1.7515,1.7858,1.8202,1.8546,1.889,1.9234,1.9577,1.992,2.0262,2.0603,2.0943,2.1278,2.1613,2.195,2.229,2.2632,2.2975,2.3318,2.3662,2.4006,2.4342,2.4672,2.4998,2.5321,2.5602,2.5873,2.6136,1.7428,1.7455,1.7486,1.7493,1.7499,1.7506,1.7509,1.751,1.7502,1.7478,1.7444,1.7406,1.7365,1.731,1.7235,1.7157,1.7086,1.7034,1.6998,1.6965,1.6943,1.6934,1.6951,1.702,1.7118,1.7229,1.7341,1.7545,1.7754,1.7977
0.388,1.654,1.6875,1.7202,1.7545,1.7892,1.8239,1.8587,1.8934,1.9281,1.9628,1.9972,2.0316,2.066,2.1004,2.1347,2.1688,2.2028,2.237,2.2713,2.3057,2.3402,2.3748,2.4096,2.4443,2.4778,2.5101,2.5421,2.5704,2.5916,2.6136,1.7319,1.7406,1.753,1.7566,1.7565,1.7565,1.7565,1.7566,1.7558,1.7529,1.7486,1.7436,1.7388,1.734,1.7283,1.7217,1.7149,1.7086,1.7033,1.6985,1.6944,1.6917,1.6907,1.6931,1.7021,1.715,1.7286,1.7488,1.7762,1.8031
0.392,1.654,1.6879,1.7217,1.7559,1.7901,1.8244,1.8586,1.8928,1.927,1.9613,1.9954,2.0296,2.0637,2.0978,2.1315,2.1647,2.1978,2.2312,2.2649,2.2988,2.3328,2.3669,2.4012,2.4353,2.4686,2.5009,2.533,2.5636,2.5886,2.6136,1.7373,1.742,1.7472,1.749,1.7498,1.7505,1.7509,1.7511,1.7508,1.7496,1.7477,1.7452,1.7425,1.739,1.7331,1.725,1.7163,1.7085,1.7026,1.6981,1.694,1.6913,1.6908,1.6935,1.7016,1.7129,1.7246,1.7397,1.7634,1.7867
0.396,1.654,1.6873,1.7204,1.7542,1.7882,1.8221,1.856,1.89,1.9239,1.9578,1.9917,2.0255,2.0593,2.0931,2.1267,2.1601,2.1933,2.2266,2.26,2.2936,2.3272,2.3611,2.395,2.4289,2.4627,2.4962,2.5288,2.557,2.5831,2.6081,1.7319,1.738,1.7461,1.7483,1.7492,1.751,1.7523,1.753,1.7519,1.7496,1.7468,1.7439,1.7405,1.7368,1.7323,1.7262,1.719,1.7121,1.7062,1.7009,1.6965,1.6931,1.6922,1.6947,1.6982,1.7031,1.7116,1.7312,1.7527,1.7757
0.4,1.6485,1.6825,1.7163,1.7502,1.7842,1.8182,1.8522,1.8862,1.9203,1.9544,1.9884,2.0223,2.0561,2.09,2.1238,2.1573,2.1908,2.2242,2.2578,2.2912,2.3245,2.358,2.3921,2.4261,2.4594,2.4924,2.5258,2.5556,2.5823,2.6081,1.7319,1.7348,1.7389,1.7428,1.7461,1.7488,1.7514,1.7531,1.7538,1.7527,1.75,1.7463,1.742,1.7378,1.7332,1.7272,1.7204,1.7137,1.7076,1.7011,1.6935,1.6875,1.685,1.6874,1.6948,1.7037,1.7098,1.7269,1.7479,1.7702
0.404,1.6485,1.6825,1.7162,1.7502,1.7842,1.8183,1.8524,1.8865,1.9206,1.9547,1.9887,2.0227,2.0566,2.0905,2.1243,2.158,2.1916,2.2252,2.2586,2.2919,2.3255,2.3595,2.3936,2.4277,2.4616,2.4952,2.5281,2.5595,2.5897,2.6191,1.7319,1.7354,1.7403,1.7438,1.7467,1.749,1.7506,1.751,1.75,1.7477,1.7446,1.7411,1.7375,1.7335,1.7285,1.723,1.7173,1.7111,1.7038,1.6965,1.6905,1.6868,1.686,1.6881,1.6922,1.698,1.707,1.7206,1.7365,1.7538
0.408,1.643,1.6779,1.7128,1.7477,1.7825,1.8174,1.8522,1.8871,1.922,1.957,1.9919,2.0268,2.0616,2.0965,2.1312,2.1658,2.2002,2.2344,2.2685,2.3026,2.3369,2.3714,2.406,2.4407,2.4753,2.5099,2.5421,2.5729,2.6021,2.6301,1.7373,1.7394,1.7407,1.7401,1.7428,1.7453,1.748,1.7499,1.7503,1.7491,1.7476,1.7459,1.7439,1.7412,1.7376,1.7326,1.7266,1.7194,1.7116,1.7042,1.6976,1.6922,1.6868,1.6858,1.6912,1.6937,1.7084,1.7245,1.7439,1.7648
0.412,1.643,1.6779,1.7127,1.7476,1.7825,1.8174,1.8524,1.8874,1.9225,1.9576,1.9926,2.0277,2.0627,2.0976,2.132,2.166,2.1999,2.2339,2.2679,2.3019,2.3361,2.3708,2.4058,2.4408,2.4756,2.5099,2.5432,2.575,2.6057,2.6355,1.7319,1.7355,1.7401,1.7434,1.7472,1.7504,1.7529,1.7541,1.7544,1.7543,1.7536,1.7525,1.7509,1.7471,1.7402,1.7316,1.7227,1.7142,1.7055,1.6967,1.6892,1.6841,1.6807,1.6807,1.6852,1.6926,1.7037,1.7183,1.7353,1.7538
0.416,1.6485,1.6825,1.7163,1.7504,1.7845,1.8187,1.8529,1.8871,1.9213,1.9556,1.9898,2.0241,2.0583,2.0925,2.1265,2.1602,2.1938,2.2274,2.2606,2.2935,2.3266,2.3604,2.3945,2.4286,2.4629,2.4971,2.5307,2.5631,2.5943,2.6246,1.7319,1.7361,1.7415,1.7452,1.7478,1.7498,1.752,1.7535,1.7544,1.7547,1.7543,1.7533,1.7518,1.7496,1.7453,1.7394,1.7328,1.7259,1.7177,1.7081,1.6995,1.6935,1.6902,1.688,1.6875,1.6895,1.6961,1.7072,1.7213,1.7373
0.42,1.654,1.687,1.72,1.7543,1.789,1.8237,1.8584,1.8931,1.9278,1.9625,1.9972,2.0319,2.0665,2.1011,2.1355,2.1698,2.204,2.2381,2.2719,2.3054,2.3389,2.373,2.4074,2.442,2.4767,2.5112,2.5447,2.5764,2.6066,2.6355,1.7209,1.7317,1.7426,1.7468,1.748,1.7495,1.7506,1.7511,1.7509,1.7499,1.7483,1.7465,1.7443,1.7411,1.7365,1.7311,1.7252,1.7188,1.7108,1.7015,1.6928,1.686,1.6813,1.6789,1.6792,1.6832,1.6924,1.7065,1.7237,1.7428
0.424,1.6485,1.683,1.7172,1.7514,1.7858,1.8203,1.8548,1.8894,1.9241,1.9587,1.9934,2.0281,2.0627,2.0972,2.1315,2.1657,2.1998,2.2338,2.2673,2.3007,2.3345,2.3687,2.403,2.4371,2.4715,2.5061,2.5398,2.5716,2.6015,2.6301,1.7264,1.7301,1.7357,1.741,1.7456,1.7496,1.7527,1.7544,1.7555,1.756,1.7559,1.7549,1.7529,1.7493,1.7445,1.7388,1.7329,1.7259,1.7169,1.7076,1.6999,1.6945,1.6891,1.683,1.6782,1.6781,1.6863,1.7002,1.7177,1.7373
0.428,1.6485,1.6817,1.7147,1.7481,1.782,1.8163,1.8504,1.8845,1.9186,1.9527,1.9868,2.0209,2.0551,2.0892,2.1231,2.1567,2.1901,2.2234,2.2564,2.2889,2.3215,2.3547,2.3885,2.4224,2.4564,2.4905,2.5243,2.5571,2.5886,2.6191,1.7154,1.7234,1.7325,1.7398,1.7428,1.7436,1.7457,1.7475,1.7494,1.7517,1.754,1.7558,1.7565,1.7547,1.7501,1.7438,1.7368,1.7292,1.7202,1.7096,1.6993,1.6914,1.6862,1.6815,1.678,1.6775,1.6825,1.6923,1.7055,1.7209
0.432,1.654,1.6878,1.7212,1.7552,1.7893,1.8234,1.8575,1.8917,1.9259,1.9601,1.9944,2.0286,2.0629,2.0969,2.1308,2.1644,2.198,2.2315,2.2645,2.2973,2.3301,2.3636,2.3975,2.4315,2.4656,2.4998,2.5339,2.5671,2.5991,2.6301,1.7209,1.7264,1.7338,1.738,1.7411,1.7444,1.7472,1.749,1.7503,1.7512,1.7516,1.7515,1.7503,1.747,1.7417,1.7352,1.7284,1.7213,1.7124,1.7023,1.6928,1.6856,1.6809,1.6768,1.6734,1.6717,1.6745,1.6831,1.6954,1.7099
0.436,1.654,1.6879,1.7214,1.7551,1.789,1.8228,1.8568,1.8908,1.9248,1.9588,1.9929,2.027,2.0611,2.0951,2.1289,2.1623,2.1957,2.2292,2.2624,2.295,2.3273,2.3599,2.3933,2.4268,2.4606,2.4946,2.5285,2.5617,2.5937,2.6246,1.7209,1.7247,1.7308,1.7361,1.7406,1.7446,1.748,1.7508,1.753,1.7553,1.7573,1.7587,1.7592,1.757,1.7521,1.7456,1.7386,1.7319,1.7241,1.7141,1.7032,1.6933,1.6861,1.68,1.6749,1.6725,1.6756,1.6837,1.6955,1.7099
0.44,1.654,1.6882,1.7223,1.7565,1.7908,1.8253,1.8598,1.8944,1.9291,1.9637,1.9984,2.033,2.0676,2.1022,2.1367,2.1712,2.2055,2.2394,2.2729,2.3061,2.3394,2.3731,2.4069,2.4408,2.4749,2.5094,2.544,2.5776,2.61,2.641,1.7209,1.7266,1.7332,1.739,1.7437,1.7473,1.7507,1.7532,1.755,1.7568,1.7577,1.7568,1.7544,1.7516,1.7481,1.7441,1.7392,1.732,1.723,1.7128,1.7031,1.6948,1.6874,1.6801,1.6734,1.6703,1.6736,1.6821,1.6945,1.7099
0.444,1.654,1.6873,1.7205,1.7536,1.787,1.821,1.8547,1.8886,1.9225,1.9564,1.9903,2.0242,2.0581,2.0919,2.1258,2.1596,2.1934,2.2271,2.2602,2.2918,2.3236,2.3557,2.3888,2.4222,2.4556,2.4894,2.5234,2.5572,2.5909,2.6246,1.7209,1.7274,1.7344,1.7415,1.7466,1.7488,1.752,1.7535,1.7538,1.7532,1.7522,1.7507,1.749,1.747,1.7449,1.7424,1.7392,1.7355,1.7284,1.7161,1.7044,1.6935,1.6859,1.6798,1.6744,1.6717,1.6724,1.6749,1.6784,1.6825
0.448,1.6375,1.6718,1.706,1.7402,1.7743,1.8084,1.8425,1.877,1.9117,1.9464,1.9811,2.0158,2.0505,2.0852,2.1198,2.1543,2.1887,2.2228,2.2565,2.2897,2.3229,2.3562,2.3897,2.4236,2.4579,2.4926,2.5273,2.5619,2.5962,2.6301,1.7154,1.7208,1.727,1.7327,1.7393,1.7462,1.7526,1.7566,1.7583,1.7594,1.7599,1.7599,1.7593,1.7577,1.7547,1.7508,1.7459,1.7397,1.7312,1.7211,1.711,1.701,1.6919,1.6846,1.6791,1.6771,1.6775,1.6805,1.6859,1.6935
0.452,1.6485,1.6826,1.7165,1.7506,1.7848,1.8191,1.8534,1.8879,1.9225,1.957,1.9916,2.0262,2.0607,2.0953,2.1299,2.1642,2.1983,2.2322,2.2662,2.2999,2.333,2.3659,2.3991,2.4326,2.4656,2.4994,2.5339,2.5684,2.6023,2.6355,1.7154,1.721,1.7278,1.7338,1.7388,1.743,1.7473,1.7502,1.7515,1.7523,1.753,1.7535,1.7538,1.7536,1.7517,1.7475,1.7418,1.7353,1.7287,1.7209,1.7109,1.7004,1.6908,1.6821,1.6719,1.6643,1.6634,1.6662,1.6729,1.6825
0.456,1.654,1.6876,1.7208,1.7542,1.7881,1.8221,1.8561,1.8903,1.9245,1.9587,1.9929,2.0271,2.0612,2.0954,2.1295,2.1636,2.1976,2.2315,2.2652,2.2986,2.3317,2.3647,2.3974,2.43,2.4622,2.4946,2.5285,2.5627,2.5966,2.6301,1.7154,1.7215,1.73,1.7373,1.7419,1.7457,1.7491,1.7513,1.7529,1.7539,1.7541,1.7535,1.752,1.7502,1.7478,1.7447,1.7411,1.7367,1.7307,1.7232,1.7146,1.7055,1.6956,1.685,1.6735,1.6625,1.6582,1.66,1.6644,1.6715
0.46,1.6485,1.6826,1.7166,1.7508,1.7848,1.8188,1.8529,1.887,1.9212,1.9555,1.9898,2.0241,2.0584,2.0927,2.127,2.1612,2.1953,2.2294,2.2635,2.2972,2.3305,2.3636,2.3968,2.4297,2.4618,2.4941,2.5279,2.5622,2.5963,2.6301,1.7209,1.7245,1.729,1.7322,1.7366,1.741,1.7455,1.749,1.7513,1.7526,1.7539,1.7545,1.7545,1.7537,1.752,1.7493,1.7459,1.7422,1.7381,1.7317,1.7232,1.7142,1.7057,1.6961,1.6837,1.6723,1.6663,1.6673,1.6708,1.677
0.464,1.643,1.6769,1.7108,1.7451,1.7793,1.8135,1.8477,1.882,1.9162,1.9505,1.9847,2.0189,2.0532,2.0876,2.1218,2.156,2.1901,2.2242,2.2581,2.2917,2.3249,2.3578,2.3907,2.4234,2.4554,2.488,2.522,2.5563,2.5906,2.6246,1.7209,1.7268,1.7318,1.7335,1.7365,1.7394,1.7419,1.7443,1.7466,1.7489,1.7516,1.754,1.7557,1.7555,1.7534,1.7502,1.7463,1.7419,1.737,1.73,1.7211,1.7113,1.7015,1.691,1.6787,1.6678,1.6634,1.6642,1.667,1.6715
0.468,1.6485,1.6827,1.7167,1.7511,1.7854,1.8198,1.8542,1.8887,1.9233,1.9579,1.9924,2.027,2.0616,2.0962,2.1307,2.1652,2.1997,2.2341,2.2681,2.3015,2.3346,2.3674,2.399,2.4305,2.4631,2.4975,2.5321,2.5667,2.6012,2.6355,1.7209,1.7262,1.7325,1.7366,1.7406,1.7448,1.7482,1.7505,1.7521,1.7537,1.755,1.756,1.7561,1.755,1.7527,1.75,1.7469,1.7432,1.7371,1.728,1.7179,1.7067,1.6928,1.6783,1.6668,1.6633,1.6637,1.6649,1.6674,1.6715
0.472,1.6485,1.6823,1.716,1.7503,1.7845,1.8188,1.8531,1.8873,1.9215,1.9557,1.9898,2.0239,2.0581,2.0924,2.1267,2.1611,2.1953,2.2292,2.2628,2.2961,2.3292,2.3617,2.3941,2.4268,2.4599,2.4935,2.5275,2.5616,2.5958,2.6301,1.7154,1.7216,1.7277,1.7304,1.7324,1.7343,1.7363,1.7388,1.7417,1.7448,1.7486,1.7523,1.7551,1.7565,1.7562,1.755,1.7522,1.747,1.7401,1.7319,1.7227,1.7116,1.7004,1.6898,1.6808,1.6738,1.6689,1.6648,1.6619,1.6606
0.476,1.6485,1.6824,1.7162,1.75,1.7842,1.8186,1.8531,1.8875,1.9221,1.9566,1.9911,2.0256,2.0601,2.0947,2.1293,2.1639,2.1983,2.2327,2.2669,2.3007,2.3339,2.3669,2.4,2.4327,2.4645,2.4973,2.5318,2.5664,2.601,2.6355,1.7099,1.7167,1.7243,1.7317,1.7369,1.7402,1.7437,1.7466,1.7488,1.7513,1.7541,1.7565,1.7577,1.7573,1.7564,1.7546,1.7514,1.7474,1.7424,1.7347,1.7252,1.7148,1.7047,1.6934,1.6798,1.6688,1.6655,1.6647,1.6647,1.6661
0.48,1.654,1.6875,1.7206,1.754,1.7877,1.8215,1.8553,1.8892,1.923,1.9569,1.9908,2.0247,2.0586,2.0925,2.1264,2.1603,2.1942,2.228,2.2616,2.2949,2.328,2.3606,2.3928,2.424,2.4543,2.485,2.5179,2.5515,2.5852,2.6191,1.7154,1.7206,1.728,1.7341,1.7376,1.7401,1.7428,1.745,1.7468,1.7486,1.7499,1.7508,1.7513,1.752,1.7528,1.753,1.752,1.7491,1.7443,1.738,1.7303,1.7211,1.7103,1.6972,1.6818,1.6675,1.6592,1.6544,1.6509,1.6496
0.484,1.6485,1.6826,1.7165,1.7508,1.7852,1.8198,1.8544,1.889,1.9236,1.9582,1.9928,2.0274,2.062,2.0967,2.1314,2.166,2.2007,2.2353,2.2698,2.3042,2.338,2.3716,2.4048,2.4371,2.4686,2.501,2.5342,2.5676,2.6014,2.6355,1.7154,1.7218,1.7289,1.7341,1.738,1.7407,1.7433,1.7452,1.7469,1.7493,1.7517,1.7538,1.7548,1.7545,1.7539,1.7531,1.7518,1.75,1.7474,1.7424,1.735,1.7263,1.7165,1.7038,1.6892,1.677,1.6669,1.6578,1.6499,1.6441
0.488,1.654,1.6873,1.7203,1.7536,1.7869,1.8203,1.8537,1.8872,1.9208,1.9543,1.9879,2.0215,2.0551,2.0887,2.1223,2.1559,2.1895,2.2231,2.2567,2.2901,2.3229,2.3551,2.3871,2.4188,2.4495,2.4794,2.5101,2.5422,2.575,2.6081,1.7154,1.7198,1.7262,1.731,1.735,1.7391,1.7425,1.7451,1.747,1.7489,1.7506,1.7521,1.7532,1.7537,1.7539,1.754,1.7538,1.753,1.7515,1.7478,1.7407,1.7313,1.7208,1.7098,1.6961,1.6806,1.6669,1.6573,1.6495,1.6441
0.492,1.654,1.6878,1.7209,1.7545,1.7885,1.8225,1.8566,1.8906,1.9247,1.9587,1.9927,2.0268,2.0609,2.095,2.1292,2.1634,2.1975,2.2315,2.2654,2.2992,2.3328,2.366,2.3987,2.4308,2.4619,2.4931,2.5254,2.5581,2.5911,2.6246,1.7099,1.7149,1.7234,1.7299,1.7336,1.7368,1.7397,1.7424,1.7454,1.7488,1.7521,1.755,1.7573,1.7594,1.7609,1.7608,1.7588,1.7553,1.7509,1.7457,1.7393,1.731,1.7211,1.7094,1.6952,1.6812,1.67,1.6601,1.6512,1.6441
0.496,1.6485,1.6827,1.7168,1.7511,1.7854,1.8197,1.854,1.8883,1.9226,1.9568,1.991,2.0252,2.0595,2.0937,2.1281,2.1624,2.1967,2.231,2.2652,2.2995,2.3335,2.3664,2.3982,2.4297,2.4615,2.4931,2.5253,2.5581,2.5911,2.6246,1.7209,1.7244,1.7284,1.7295,1.7313,1.7331,1.735,1.7371,1.7396,1.7428,1.7462,1.7493,1.7516,1.7538,1.7554,1.7556,1.754,1.7517,1.7488,1.7458,1.7411,1.7313,1.7182,1.7046,1.6917,1.6781,1.6662,1.6558,1.6464,1.6386
0.5,1.643,1.6778,1.7124,1.7471,1.7815,1.8159,1.8504,1.885,1.9197,1.9545,1.9892,2.024,2.0587,2.0933,2.1281,2.1628,2.1976,2.2324,2.2672,2.302,2.336,2.3697,2.4016,2.4326,2.4638,2.4955,2.5277,2.5599,2.5922,2.6246,1.7154,1.7176,1.7207,1.724,1.7292,1.7342,1.739,1.7426,1.7448,1.7467,1.7486,1.7504,1.7529,1.7568,1.7575,1.7592,1.7593,1.7588,1.7571,1.7554,1.7479,1.7393,1.7255,1.7096,1.6942,1.6799,1.6665,1.6533,1.6403,1.6277
0.504,1.6485,1.6822,1.7162,1.7507,1.7853,1.8199,1.8544,1.889,1.9236,1.9581,1.9926,2.027,2.0615,2.0961,2.1306,2.1651,2.1997,2.2343,2.2689,2.3033,2.337,2.3701,2.4028,2.4352,2.4673,2.4995,2.532,2.5646,2.5973,2.6301,1.7154,1.7235,1.7292,1.7318,1.734,1.735,1.7363,1.7372,1.7386,1.7409,1.7438,1.7468,1.7495,1.7517,1.7537,1.7556,1.7565,1.7563,1.7549,1.7512,1.7437,1.7335,1.7223,1.71,1.6971,1.6844,1.6726,1.6611,1.6497,1.6386
0.508,1.6485,1.6825,1.7166,1.7508,1.785,1.8191,1.8532,1.8872,1.9213,1.9554,1.9895,2.0236,2.0578,2.0919,2.1257,2.1596,2.1937,2.2278,2.262,2.296,2.3299,2.3635,2.3962,2.4278,2.459,2.4903,2.5217,2.5526,2.5833,2.6136,1.7209,1.7249,1.7272,1.7281,1.7299,1.7323,1.735,1.738,1.7411,1.7439,1.7463,1.7484,1.7504,1.7533,1.7581,1.7626,1.7663,1.7647,1.7632,1.7595,1.7552,1.7487,1.7386,1.7256,1.7116,1.6978,1.6842,1.6696,1.6544,1.6386
0.512,1.654,1.6883,1.7219,1.7564,1.7913,1.8261,1.8609,1.8958,1.9305,1.9652,1.9997,2.0343,2.0689,2.1034,2.138,2.1728,2.2076,2.2424,2.2772,2.312,2.3469,2.3806,2.4132,2.4437,2.4741,2.5049,2.5364,2.5677,2.5989,2.6301,1.7154,1.7213,1.7308,1.7346,1.7346,1.7346,1.7346,1.7347,1.7363,1.7399,1.7444,1.7487,1.7526,1.7575,1.7614,1.7631,1.7648,1.7645,1.7633,1.7617,1.7598,1.7512,1.7391,1.7222,1.7051,1.689,1.6741,1.6587,1.6432,1.6277
0.516,1.6485,1.6825,1.7162,1.7506,1.7852,1.8199,1.8546,1.8892,1.9239,1.9584,1.9926,2.0271,2.0615,2.096,2.1306,2.1651,2.1997,2.2344,2.269,2.3037,2.3383,2.3721,2.4051,2.4362,2.4665,2.4971,2.5285,2.5604,2.5924,2.6246,1.7154,1.722,1.7303,1.7344,1.7349,1.7345,1.7346,1.7346,1.7353,1.739,1.7448,1.747,1.7513,1.7544,1.7577,1.7604,1.7622,1.7632,1.7632,1.7623,1.7596,1.7521,1.7416,1.7261,1.7094,1.6931,1.6784,1.6649,1.6515,1.6386
0.52,1.654,1.6882,1.722,1.756,1.7902,1.8244,1.8587,1.893,1.9273,1.9616,1.9959,2.0302,2.0643,2.0982,2.1322,2.1662,2.2003,2.2346,2.2689,2.3033,2.337,2.3706,2.4028,2.4343,2.4657,2.4972,2.5282,2.5589,2.5892,2.6191,1.7154,1.7171,1.7234,1.7283,1.7318,1.7349,1.7371,1.7385,1.74,1.7416,1.7433,1.7456,1.7498,1.7548,1.7603,1.7651,1.7686,1.7706,1.7704,1.7687,1.7621,1.7552,1.7433,1.7295,1.7156,1.7018,1.6872,1.6717,1.6555,1.6386
0.524,1.6485,1.6826,1.7166,1.7509,1.7852,1.8195,1.8538,1.8881,1.9224,1.9565,1.9905,2.0245,2.0584,2.0923,2.1263,2.1605,2.1947,2.229,2.2633,2.2976,2.3318,2.3661,2.3996,2.4316,2.4621,2.4929,2.5238,2.5541,2.584,2.6136,1.7209,1.7242,1.7287,1.7295,1.729,1.7292,1.7291,1.7292,1.7303,1.7336,1.7379,1.7427,1.7479,1.7531,1.7573,1.7609,1.7614,1.763,1.7639,1.7635,1.762,1.7593,1.7522,1.7399,1.7243,1.7092,1.6943,1.6783,1.6615,1.6441
0.528,1.654,1.6883,1.7222,1.7563,1.7907,1.825,1.8593,1.8937,1.928,1.9623,1.9965,2.0307,2.0649,2.0989,2.1327,2.1665,2.2006,2.2349,2.2693,2.3036,2.3379,2.3721,2.4064,2.4388,2.4691,2.4965,2.526,2.5545,2.5817,2.6081,1.7209,1.7228,1.7284,1.7321,1.7331,1.7338,1.7343,1.7346,1.7352,1.7374,1.7411,1.7442,1.7473,1.7519,1.7579,1.7641,1.7687,1.7702,1.77,1.7688,1.767,1.7644,1.761,1.7498,1.7336,1.7129,1.6953,1.6761,1.6551,1.6332
0.532,1.6485,1.6831,1.7176,1.7521,1.7867,1.8213,1.8558,1.8904,1.925,1.9594,1.9938,2.0282,2.0627,2.0971,2.1315,2.1658,2.2001,2.2345,2.269,2.3035,2.3381,2.3726,2.4068,2.4409,2.4703,2.5015,2.5321,2.5619,2.5908,2.6191,1.7319,1.7325,1.7332,1.7317,1.7323,1.7327,1.7334,1.7342,1.7353,1.7376,1.7415,1.7446,1.7475,1.7507,1.7544,1.7588,1.7629,1.7663,1.7684,1.7692,1.7689,1.7665,1.7623,1.7549,1.7369,1.722,1.7059,1.6885,1.6694,1.6496
0.536,1.6485,1.682,1.7156,1.7498,1.7839,1.8181,1.8523,1.8864,1.9206,1.9548,1.9888,2.0228,2.0567,2.0907,2.1247,2.1587,2.1927,2.2267,2.2607,2.2947,2.3288,2.3629,2.3969,2.4295,2.461,2.4925,2.5218,2.5509,2.5772,2.6026,1.7209,1.7276,1.734,1.735,1.7345,1.7347,1.7346,1.7347,1.7352,1.7362,1.7389,1.7432,1.747,1.7504,1.754,1.7577,1.7614,1.7648,1.7681,1.7714,1.7741,1.7758,1.772,1.7617,1.7486,1.7352,1.7176,1.6998,1.6779,1.6551
0.54,1.654,1.6882,1.722,1.7561,1.7904,1.8247,1.8589,1.8932,1.9275,1.9618,1.996,2.0302,2.0644,2.0985,2.1325,2.1665,2.2005,2.2346,2.2688,2.3031,2.3373,2.3716,2.4058,2.4394,2.4718,2.5,2.5309,2.5601,2.5874,2.6136,1.7264,1.7285,1.7342,1.7373,1.7369,1.7361,1.7352,1.7347,1.7347,1.7355,1.7372,1.7394,1.7421,1.7458,1.7499,1.7544,1.7587,1.7618,1.7641,1.7659,1.7667,1.7659,1.7629,1.7563,1.7447,1.7255,1.7103,1.6924,1.6717,1.6496
0.544,1.654,1.6881,1.7227,1.7574,1.7922,1.827,1.8618,1.8966,1.9314,1.9662,2.0009,2.0355,2.0701,2.1045,2.1389,2.1733,2.2079,2.2425,2.2772,2.312,2.3468,2.3814,2.4155,2.4487,2.4812,2.5131,2.5428,2.5691,2.5949,2.6191,1.7264,1.7332,1.7374,1.7389,1.7394,1.74,1.7401,1.7401,1.7403,1.7415,1.7443,1.7484,1.7521,1.7568,1.7622,1.7673,1.7715,1.7747,1.7772,1.7794,1.7802,1.7773,1.7703,1.7599,1.7475,1.7335,1.7152,1.6925,1.6691,1.6441
0.548,1.6485,1.6834,1.7182,1.7531,1.7879,1.8227,1.8575,1.8923,1.9272,1.9621,1.997,2.0318,2.0666,2.1013,2.1359,2.1702,2.2046,2.2391,2.2738,2.3087,2.3436,2.3784,2.4133,2.4479,2.4813,2.5123,2.5413,2.5682,2.5942,2.6191,1.7428,1.7425,1.7447,1.7441,1.7418,1.7388,1.7362,1.7347,1.7348,1.7356,1.7369,1.7388,1.7418,1.7452,1.7499,1.756,1.7619,1.7672,1.771,1.7726,1.7723,1.7711,1.7697,1.7651,1.755,1.739,1.7195,1.6974,1.6741,1.6496
0.552,1.6485,1.6833,1.7181,1.7529,1.7877,1.8224,1.8572,1.892,1.9269,1.9617,1.9965,2.0313,2.066,2.1006,2.1349,2.1691,2.2034,2.2377,2.2722,2.3069,2.3417,2.3765,2.4113,2.4459,2.4794,2.5118,2.5405,2.5651,2.5867,2.6081,1.7428,1.7432,1.7436,1.7414,1.7392,1.7367,1.735,1.7346,1.7351,1.7362,1.7383,1.74,1.7424,1.7465,1.7525,1.7589,1.7653,1.7715,1.7761,1.7794,1.7811,1.7812,1.7807,1.7766,1.7669,1.7544,1.7346,1.7099,1.6825,1.6551
