t,midx1,midx2,midx3,midx4,midx5,midx6,midx7,midx8,midx9,midx10,midx11,midx12,midx13,midx14,midx15,midx16,midx17,midx18,midx19,midx20,midx21,midx22,midx23,midx24,midx25,midx26,midx27,midx28,midx29,midx30,midy1,midy2,midy3,midy4,midy5,midy6,midy7,midy8,midy9,midy10,midy11,midy12,midy13,midy14,midy15,midy16,midy17,midy18,midy19,midy20,midy21,midy22,midy23,midy24,midy25,midy26,midy27,midy28,midy29,midy30
0.372,1.8708,1.904,1.937,1.97,2.0037,2.0377,2.0717,2.1057,2.1397,2.1737,2.2077,2.2417,2.2757,2.3098,2.3438,2.3777,2.4116,2.4455,2.4794,2.5132,2.5469,2.5806,2.6141,2.6475,2.6803,2.7135,2.7475,2.7815,2.8153,2.8486,1.1122,1.1196,1.1282,1.1364,1.1408,1.1426,1.1451,1.1469,1.1481,1.1494,1.151,1.1524,1.1533,1.1533,1.1519,1.1495,1.1464,1.1432,1.1399,1.1359,1.1312,1.126,1.1204,1.1137,1.1047,1.0969,1.0947,1.095,1.0992,1.1063
0.376,1.8767,1.9092,1.9415,1.974,2.0068,2.04,2.0732,2.1064,2.1396,2.1727,2.2058,2.2389,2.2722,2.3054,2.3387,2.3719,2.4051,2.4383,2.4714,2.5045,2.5373,2.57,2.6026,2.6344,2.6659,2.6981,2.7312,2.7644,2.7976,2.8309,1.1122,1.1195,1.1271,1.1343,1.1391,1.1415,1.1435,1.1448,1.1468,1.1499,1.1532,1.1557,1.1569,1.1577,1.1581,1.1573,1.1557,1.1533,1.1505,1.1468,1.1416,1.1357,1.1289,1.1194,1.1087,1.1002,1.097,1.0957,1.0949,1.0945
0.38,1.8708,1.9033,1.9357,1.969,2.0033,2.0379,2.0724,2.1069,2.1415,2.1761,2.2106,2.2452,2.2799,2.3145,2.3492,2.3838,2.4184,2.4531,2.4877,2.5223,2.5568,2.5911,2.6242,2.6563,2.6887,2.7223,2.7566,2.7912,2.8257,2.8603,1.1004,1.1125,1.1247,1.1343,1.1388,1.1415,1.1442,1.1468,1.1493,1.1516,1.1538,1.1553,1.1559,1.1561,1.1563,1.1565,1.1562,1.155,1.1535,1.1514,1.1486,1.1438,1.1335,1.1206,1.1083,1.0999,1.0951,1.0922,1.0899,1.0886
0.384,1.8591,1.8933,1.9272,1.9611,1.9955,2.0303,2.065,2.0997,2.1344,2.169,2.2036,2.2382,2.2728,2.3074,2.3422,2.3769,2.4116,2.4463,2.4809,2.5155,2.55,2.5846,2.619,2.653,2.6859,2.7172,2.7504,2.785,2.8197,2.8545,1.1122,1.1178,1.1254,1.1332,1.1375,1.1383,1.1408,1.1426,1.1443,1.1464,1.1497,1.1534,1.1568,1.1591,1.1603,1.1605,1.1592,1.1566,1.1534,1.1501,1.1467,1.1429,1.1382,1.131,1.1199,1.1049,1.0946,1.0914,1.0894,1.0886
0.388,1.8708,1.9044,1.938,1.9718,2.0058,2.0397,2.0738,2.1078,2.1418,2.1759,2.21,2.2441,2.2782,2.3121,2.3462,2.3802,2.4144,2.4485,2.4826,2.5165,2.5504,2.5841,2.6172,2.6489,2.6805,2.713,2.7466,2.7804,2.8144,2.8486,1.1122,1.1186,1.1252,1.1301,1.1345,1.1384,1.1419,1.1453,1.1487,1.1519,1.1547,1.1567,1.1595,1.1647,1.1648,1.1686,1.1702,1.1691,1.166,1.1618,1.1567,1.1509,1.1423,1.1296,1.1165,1.1058,1.0995,1.0945,1.0907,1.0886
0.392,1.8649,1.8973,1.9295,1.9632,1.9973,2.0316,2.0658,2.1001,2.1342,2.1681,2.202,2.2359,2.27,2.3041,2.3383,2.3725,2.4068,2.441,2.4752,2.5093,2.5434,2.5775,2.6114,2.6448,2.6777,2.7107,2.7438,2.7769,2.8098,2.8427,1.1063,1.1177,1.1289,1.1355,1.1366,1.1359,1.1362,1.1372,1.14,1.1449,1.15,1.1544,1.1578,1.1607,1.1631,1.1643,1.1639,1.1621,1.16,1.1573,1.1541,1.1503,1.1457,1.1381,1.1287,1.1194,1.1108,1.1018,1.0923,1.0828
0.396,1.8649,1.8989,1.9323,1.966,2.0001,2.0345,2.0689,2.1033,2.1377,2.1721,2.2065,2.2409,2.2753,2.3097,2.3441,2.3785,2.4128,2.4472,2.4817,2.5162,2.5504,2.5845,2.6185,2.652,2.6848,2.7176,2.7505,2.7832,2.8159,2.8486,1.1063,1.1123,1.1207,1.1283,1.1332,1.136,1.138,1.14,1.143,1.1458,1.1484,1.1508,1.1533,1.1559,1.1584,1.1608,1.1637,1.1663,1.167,1.1648,1.1609,1.1558,1.1497,1.1417,1.131,1.1202,1.1098,1.0989,1.0879,1.0769
0.4,1.8649,1.8993,1.9335,1.9677,2.002,2.0363,2.0707,2.105,2.1394,2.1737,2.208,2.2422,2.2763,2.3104,2.3444,2.3786,2.413,2.4474,2.4818,2.5162,2.5505,2.5848,2.6189,2.6516,2.6824,2.7137,2.7467,2.7803,2.8143,2.8486,1.1181,1.1195,1.1231,1.1268,1.1298,1.1322,1.134,1.1354,1.1368,1.1393,1.1424,1.1457,1.1503,1.1553,1.1601,1.164,1.1648,1.1652,1.1647,1.1634,1.1614,1.1589,1.1544,1.1436,1.1284,1.114,1.1042,1.0972,1.0917,1.0886
0.404,1.8708,1.9047,1.9384,1.9721,2.0059,2.04,2.074,2.108,2.1419,2.1757,2.2095,2.2433,2.2769,2.3105,2.3444,2.3783,2.4122,2.4461,2.4801,2.5141,2.5479,2.5817,2.6154,2.6488,2.682,2.7147,2.7472,2.7792,2.811,2.8427,1.1181,1.1208,1.1248,1.1293,1.1315,1.1304,1.1314,1.1322,1.1342,1.1374,1.141,1.1447,1.1499,1.1552,1.1562,1.1595,1.1614,1.1633,1.164,1.1624,1.1591,1.1554,1.1511,1.1451,1.1378,1.1286,1.1184,1.1071,1.0951,1.0828
0.408,1.8708,1.9049,1.9388,1.9729,2.0071,2.0413,2.0754,2.1096,2.1438,2.1777,2.2113,2.2451,2.2791,2.3129,2.3468,2.3807,2.4149,2.449,2.4832,2.5174,2.5516,2.5856,2.6193,2.6527,2.6859,2.7189,2.7512,2.7824,2.8128,2.8427,1.1181,1.1204,1.1247,1.1276,1.1288,1.1288,1.1296,1.1305,1.1325,1.1368,1.1429,1.1486,1.1512,1.1567,1.1613,1.1654,1.1658,1.1677,1.1684,1.1687,1.1679,1.1647,1.159,1.1516,1.1432,1.1342,1.1231,1.1092,1.0936,1.0769
0.412,1.8708,1.9053,1.9398,1.9744,2.0089,2.0438,2.0785,2.1133,2.1479,2.1825,2.2171,2.2517,2.2861,2.3206,2.3551,2.3896,2.4244,2.4592,2.4939,2.5287,2.5635,2.5982,2.6329,2.667,2.7002,2.7329,2.7657,2.7979,2.8293,2.8603,1.1181,1.1227,1.127,1.1309,1.1338,1.1329,1.1343,1.1358,1.1386,1.1422,1.1462,1.1502,1.1547,1.1594,1.1642,1.1685,1.1682,1.1686,1.1677,1.1668,1.1656,1.1641,1.1613,1.1547,1.1441,1.1324,1.1207,1.1075,1.0925,1.0769
0.416,1.8767,1.9098,1.9428,1.9764,2.0103,2.0444,2.0785,2.1125,2.1466,2.1805,2.2145,2.2484,2.2823,2.3161,2.3499,2.3837,2.4175,2.4514,2.4853,2.5193,2.5534,2.5874,2.6211,2.6543,2.6872,2.7198,2.7517,2.7827,2.8129,2.8427,1.1122,1.1202,1.1286,1.1349,1.1362,1.1355,1.1352,1.1353,1.1372,1.14,1.1432,1.1464,1.1496,1.1536,1.1586,1.1628,1.1666,1.1704,1.1744,1.174,1.1749,1.1727,1.1677,1.16,1.1512,1.1413,1.1293,1.1152,1.0994,1.0828
0.42,1.8767,1.9107,1.9449,1.9791,2.0132,2.0475,2.0817,2.1159,2.15,2.1841,2.2182,2.2522,2.2863,2.3203,2.3544,2.3884,2.4223,2.4562,2.4901,2.5242,2.5584,2.5926,2.6263,2.6593,2.6921,2.7248,2.757,2.7882,2.8187,2.8486,1.1299,1.1256,1.1255,1.1274,1.1293,1.1303,1.1314,1.1328,1.1352,1.1381,1.1414,1.1451,1.1486,1.1521,1.1557,1.1594,1.1639,1.1692,1.1739,1.1766,1.1771,1.1756,1.1698,1.1607,1.1508,1.1407,1.1292,1.1151,1.0994,1.0828
0.424,1.8708,1.9049,1.9389,1.973,2.0071,2.0412,2.0753,2.1095,2.1435,2.1775,2.2114,2.2452,2.2791,2.3131,2.3469,2.3808,2.4147,2.4486,2.4825,2.5165,2.5506,2.5848,2.6188,2.6528,2.6868,2.7203,2.7521,2.7816,2.8096,2.8368,1.124,1.1254,1.1284,1.131,1.1299,1.1293,1.1291,1.1296,1.1315,1.1349,1.1391,1.1435,1.1474,1.151,1.1553,1.1595,1.1635,1.1677,1.1716,1.1742,1.1747,1.1735,1.1715,1.1685,1.1648,1.1582,1.146,1.1288,1.1093,1.0886
0.428,1.8708,1.9055,1.9401,1.9746,2.0091,2.0437,2.0784,2.113,2.1477,2.1823,2.2169,2.2515,2.286,2.3204,2.3546,2.3886,2.4227,2.4567,2.4907,2.525,2.5597,2.5943,2.6289,2.663,2.6967,2.7301,2.7625,2.7926,2.821,2.8486,1.1181,1.1189,1.121,1.1243,1.1278,1.1304,1.1321,1.1329,1.1339,1.1356,1.1377,1.1403,1.144,1.1484,1.1542,1.1608,1.1673,1.1744,1.1808,1.1863,1.1858,1.1862,1.1828,1.1766,1.1684,1.1592,1.1469,1.1296,1.1098,1.0886
0.432,1.8767,1.911,1.9452,1.9795,2.0139,2.0482,2.0825,2.1169,2.1513,2.1855,2.2196,2.2536,2.2877,2.3217,2.3556,2.3894,2.4233,2.4574,2.4915,2.5256,2.5599,2.5943,2.6286,2.6629,2.697,2.7307,2.7632,2.7932,2.8214,2.8486,1.1299,1.1267,1.126,1.1282,1.1264,1.1251,1.1243,1.124,1.1247,1.1275,1.1317,1.1365,1.1411,1.146,1.1519,1.158,1.1634,1.1679,1.1723,1.1761,1.1781,1.1779,1.1766,1.1741,1.1696,1.1632,1.152,1.1352,1.1156,1.0945
0.436,1.8708,1.9055,1.9401,1.9748,2.0097,2.0446,2.0795,2.1144,2.1493,2.1842,2.219,2.2539,2.2885,2.3227,2.357,2.3913,2.4256,2.4598,2.494,2.5284,2.5632,2.598,2.6329,2.6678,2.7025,2.7369,2.7695,2.7994,2.8274,2.8545,1.1181,1.1222,1.1267,1.1301,1.1309,1.1302,1.1301,1.1295,1.1282,1.1275,1.1284,1.131,1.1355,1.142,1.1487,1.1551,1.1614,1.1685,1.1754,1.1817,1.1837,1.1859,1.1849,1.1828,1.1796,1.1739,1.1614,1.1432,1.1225,1.1004
0.44,1.8708,1.9044,1.9372,1.9712,2.0052,2.0393,2.0734,2.1075,2.1416,2.1757,2.2098,2.2439,2.2779,2.3115,2.3449,2.378,2.4117,2.4453,2.4791,2.513,2.547,2.581,2.615,2.6492,2.6832,2.717,2.7502,2.7821,2.8128,2.8427,1.1181,1.1233,1.1327,1.1358,1.1339,1.1317,1.1304,1.1299,1.1301,1.1306,1.1314,1.1321,1.1341,1.14,1.1473,1.1555,1.1608,1.1666,1.1709,1.1749,1.1782,1.1807,1.1824,1.182,1.1795,1.1752,1.1674,1.1554,1.1405,1.124
0.444,1.8708,1.9048,1.9392,1.9736,2.0076,2.0422,2.0765,2.1109,2.1454,2.1798,2.2142,2.2486,2.2829,2.3171,2.3511,2.3849,2.4187,2.4525,2.4863,2.5201,2.554,2.5881,2.6222,2.6565,2.6909,2.7249,2.7579,2.7895,2.8196,2.8486,1.124,1.1292,1.1323,1.1332,1.1297,1.132,1.1296,1.128,1.127,1.1271,1.1285,1.1308,1.1338,1.1376,1.143,1.1497,1.1566,1.1632,1.1698,1.1762,1.1822,1.1875,1.192,1.195,1.1944,1.1889,1.179,1.1653,1.1485,1.1299
0.448,1.8708,1.9055,1.9402,1.9749,2.0095,2.0442,2.0789,2.1136,2.1483,2.183,2.2178,2.2524,2.287,2.3214,2.3557,2.3899,2.4241,2.4581,2.492,2.5256,2.5594,2.5937,2.6284,2.6631,2.6978,2.7324,2.7664,2.798,2.8267,2.8545,1.1299,1.1324,1.1334,1.1324,1.1305,1.1298,1.1289,1.1281,1.1272,1.1261,1.1253,1.1267,1.1302,1.1348,1.14,1.1459,1.1522,1.1588,1.1664,1.1751,1.1831,1.1883,1.19,1.19,1.1884,1.1856,1.1789,1.1643,1.1449,1.124
0.452,1.8591,1.8948,1.9306,1.9663,2.0019,2.0376,2.0733,2.1091,2.1448,2.1806,2.2163,2.252,2.2876,2.3233,2.3587,2.3937,2.4285,2.4635,2.4983,2.5331,2.568,2.6031,2.6386,2.6743,2.71,2.7452,2.7794,2.8119,2.8426,2.8721,1.1358,1.1355,1.1354,1.1352,1.132,1.1297,1.128,1.1271,1.127,1.1278,1.1292,1.1313,1.1337,1.1365,1.1414,1.1488,1.1568,1.1645,1.1723,1.1809,1.1886,1.1949,1.1996,1.2017,1.1999,1.1938,1.1834,1.1683,1.1501,1.1299
0.456,1.8708,1.9055,1.9403,1.9751,2.0098,2.0446,2.0794,2.1142,2.149,2.1838,2.2185,2.2533,2.2881,2.3229,2.3575,2.3919,2.4262,2.4605,2.4945,2.5284,2.5624,2.5967,2.6308,2.6651,2.6997,2.7345,2.7688,2.8011,2.8314,2.8603,1.1358,1.1382,1.1395,1.1389,1.1364,1.1348,1.1335,1.1329,1.1329,1.1332,1.1337,1.1345,1.1355,1.1372,1.1411,1.1463,1.1518,1.1579,1.1652,1.1732,1.1805,1.1867,1.1934,1.1996,1.2032,1.2027,1.1969,1.1839,1.1668,1.1475
0.46,1.8649,1.8993,1.9338,1.9684,2.0026,2.0369,2.0714,2.1061,2.1407,2.1753,2.21,2.2446,2.2793,2.3137,2.348,2.3822,2.4162,2.45,2.4835,2.517,2.551,2.5851,2.6194,2.6538,2.6885,2.7231,2.7577,2.7922,2.8264,2.8603,1.1358,1.1405,1.1433,1.1416,1.1357,1.131,1.1279,1.1267,1.1255,1.1242,1.1234,1.1235,1.1251,1.1287,1.1338,1.1397,1.146,1.1538,1.1627,1.1715,1.1785,1.1843,1.1895,1.1933,1.1947,1.1946,1.1932,1.1896,1.1841,1.177
0.464,1.8767,1.9111,1.9458,1.981,2.0158,2.0505,2.0855,2.1206,2.1557,2.1908,2.2259,2.2611,2.2961,2.3311,2.366,2.4007,2.4353,2.4697,2.504,2.538,2.5718,2.6055,2.6399,2.6748,2.71,2.7451,2.78,2.814,2.8465,2.878,1.1299,1.1375,1.141,1.1386,1.1342,1.1292,1.1258,1.1246,1.125,1.1258,1.1268,1.128,1.13,1.1332,1.1375,1.1426,1.1487,1.1559,1.1635,1.1721,1.1818,1.1916,1.1987,1.2023,1.2025,1.2007,1.1969,1.1881,1.1749,1.1593
0.468,1.8708,1.9052,1.9396,1.974,2.0081,2.0423,2.0766,2.111,2.1454,2.1797,2.2141,2.2484,2.2827,2.3169,2.351,2.3851,2.4192,2.4532,2.4872,2.5211,2.555,2.5888,2.6225,2.6563,2.6904,2.7247,2.7591,2.7932,2.827,2.8603,1.1417,1.1424,1.1429,1.1419,1.1372,1.1334,1.1308,1.1298,1.1301,1.1312,1.1329,1.135,1.1376,1.1413,1.1458,1.1507,1.1555,1.1601,1.1655,1.1713,1.1773,1.1837,1.1904,1.1968,1.2018,1.2037,1.2021,1.1979,1.1915,1.1829
0.472,1.8708,1.9043,1.9375,1.9713,2.005,2.0387,2.0724,2.1062,2.14,2.1737,2.2075,2.2413,2.2751,2.3088,2.3425,2.3762,2.4098,2.4432,2.4764,2.5096,2.5426,2.5753,2.6077,2.6404,2.6739,2.7076,2.7414,2.7752,2.809,2.8427,1.1299,1.1348,1.1402,1.1411,1.1387,1.1356,1.1338,1.1328,1.132,1.1306,1.1295,1.1292,1.1301,1.1319,1.1344,1.1374,1.1409,1.1457,1.1519,1.1587,1.1657,1.174,1.1837,1.1922,1.1969,1.1987,1.1992,1.1987,1.1972,1.1947
0.476,1.8649,1.8996,1.9345,1.9695,2.0042,2.0391,2.074,2.1089,2.1439,2.1789,2.2139,2.2489,2.2839,2.3189,2.3538,2.3887,2.4235,2.4582,2.4921,2.5257,2.5592,2.5931,2.6269,2.6607,2.6949,2.7298,2.7648,2.7994,2.8333,2.8662,1.1417,1.1468,1.15,1.1498,1.1457,1.1422,1.1391,1.1369,1.1357,1.1346,1.1333,1.1324,1.1327,1.1342,1.1367,1.1399,1.1435,1.1485,1.157,1.1672,1.1773,1.1861,1.1952,1.2042,1.2116,1.2152,1.2145,1.2096,1.2007,1.1888
0.48,1.8767,1.9108,1.9446,1.9789,2.0131,2.0472,2.0814,2.1156,2.1499,2.1841,2.2183,2.2525,2.2868,2.3211,2.3553,2.3894,2.4236,2.4577,2.4914,2.5248,2.5579,2.5907,2.6235,2.6566,2.6901,2.7238,2.7578,2.792,2.8263,2.8603,1.1358,1.1383,1.1434,1.1449,1.1427,1.1396,1.1374,1.1354,1.1334,1.1316,1.1298,1.1282,1.1279,1.1293,1.1315,1.1338,1.1363,1.1401,1.146,1.1538,1.1628,1.1728,1.1825,1.1915,1.1987,1.2048,1.2094,1.2114,1.2101,1.2064
0.484,1.8708,1.9051,1.9393,1.9742,2.0092,2.0441,2.079,2.1139,2.1489,2.1837,2.2186,2.2535,2.2885,2.3235,2.3585,2.3933,2.4279,2.4623,2.4968,2.5312,2.5654,2.5996,2.6333,2.6663,2.699,2.7328,2.7677,2.8026,2.8375,2.8721,1.1299,1.1371,1.144,1.1459,1.1445,1.142,1.1404,1.1383,1.1364,1.1338,1.1308,1.1294,1.1285,1.1278,1.1283,1.1317,1.1369,1.1429,1.1489,1.1554,1.1624,1.1699,1.1793,1.191,1.2032,1.2124,1.2152,1.2142,1.2115,1.2064
0.488,1.8708,1.9045,1.9382,1.9718,2.0054,2.0389,2.0726,2.1063,2.1398,2.1732,2.2069,2.2405,2.2742,2.3079,2.3414,2.3749,2.4084,2.4419,2.4754,2.5088,2.542,2.575,2.6075,2.6399,2.6725,2.7054,2.7382,2.7711,2.8039,2.8368,1.1417,1.1433,1.1447,1.1442,1.1407,1.138,1.1363,1.135,1.1314,1.1274,1.1266,1.1242,1.1238,1.1256,1.1288,1.1326,1.1361,1.1392,1.1431,1.1477,1.1532,1.1601,1.1689,1.1782,1.1868,1.1942,1.2016,1.2092,1.2168,1.2241
0.492,1.8649,1.8987,1.9325,1.9671,2.0016,2.0361,2.0706,2.1051,2.1396,2.1741,2.2087,2.2433,2.2779,2.3125,2.347,2.3816,2.4161,2.4504,2.4847,2.5189,2.553,2.5865,2.6194,2.652,2.6846,2.7172,2.7509,2.7855,2.82,2.8545,1.1299,1.1373,1.144,1.1462,1.1445,1.1424,1.1409,1.1385,1.1358,1.1341,1.1333,1.1327,1.1325,1.1325,1.133,1.1342,1.1367,1.1404,1.1451,1.1503,1.1562,1.1645,1.1753,1.1868,1.1982,1.2098,1.2175,1.2177,1.2156,1.2123
0.496,1.8649,1.8991,1.9334,1.9676,2.0017,2.0361,2.0704,2.1047,2.1391,2.1734,2.2077,2.242,2.2763,2.3106,2.3449,2.3792,2.4135,2.4478,2.4819,2.5159,2.5497,2.5833,2.6164,2.6488,2.681,2.7137,2.747,2.7807,2.8145,2.8486,1.1475,1.1444,1.1422,1.1406,1.1376,1.1389,1.1391,1.1388,1.1386,1.1378,1.1363,1.1346,1.1329,1.1316,1.1309,1.1309,1.1319,1.134,1.1378,1.1429,1.1491,1.1562,1.1651,1.1765,1.1884,1.1989,1.2071,1.2139,1.2197,1.2241
0.5,1.8767,1.9113,1.9459,1.9805,2.0152,2.0498,2.0844,2.119,2.1536,2.1881,2.2225,2.257,2.2915,2.326,2.3603,2.395,2.4296,2.464,2.4984,2.5326,2.5667,2.6001,2.6319,2.6628,2.6948,2.7285,2.7628,2.7972,2.8317,2.8662,1.1417,1.1423,1.1431,1.1437,1.143,1.1424,1.142,1.1413,1.1399,1.1371,1.1336,1.1306,1.1276,1.1231,1.1256,1.1254,1.1271,1.13,1.1341,1.1393,1.1457,1.1545,1.1683,1.1838,1.1971,1.2052,1.2097,1.2136,1.2166,1.2182
0.504,1.8708,1.9059,1.941,1.976,2.011,2.046,2.0811,2.1161,2.1511,2.186,2.2207,2.2556,2.2905,2.3254,2.3604,2.3955,2.4305,2.4655,2.5004,2.535,2.5693,2.6034,2.6365,2.667,2.6968,2.7282,2.7622,2.7965,2.8312,2.8662,1.1475,1.1486,1.1492,1.149,1.1462,1.1444,1.1429,1.1415,1.139,1.1348,1.1303,1.1263,1.1229,1.1197,1.1172,1.1152,1.1174,1.1185,1.1222,1.128,1.1354,1.1438,1.1553,1.1726,1.1912,1.2067,1.2154,1.2226,1.2278,1.23
0.508,1.8767,1.9106,1.9446,1.9787,2.0127,2.0468,2.0809,2.115,2.1491,2.1832,2.2173,2.2514,2.2856,2.3197,2.3539,2.388,2.4222,2.4562,2.4902,2.5242,2.558,2.5916,2.6244,2.6561,2.6878,2.7202,2.7534,2.7869,2.8206,2.8545,1.1358,1.1401,1.1437,1.1451,1.142,1.1396,1.1375,1.1356,1.1337,1.1316,1.1295,1.1276,1.1262,1.1253,1.125,1.1254,1.1267,1.1291,1.1324,1.1365,1.1414,1.1475,1.1571,1.1697,1.1825,1.1933,1.2012,1.2078,1.2135,1.2182
0.512,1.8767,1.9109,1.9451,1.9792,2.0133,2.0474,2.0816,2.1158,2.15,2.1842,2.2183,2.2525,2.2867,2.3209,2.355,2.3891,2.4233,2.4574,2.4915,2.5255,2.5592,2.5927,2.6256,2.6579,2.6894,2.7212,2.7536,2.7868,2.8205,2.8545,1.1417,1.1433,1.1449,1.1455,1.1423,1.14,1.1387,1.1386,1.1391,1.1393,1.139,1.1381,1.1369,1.1354,1.133,1.1311,1.1286,1.1305,1.1319,1.1361,1.1417,1.1487,1.158,1.1693,1.1824,1.1952,1.206,1.2142,1.2202,1.2241
0.516,1.8767,1.912,1.9473,1.9825,2.0176,2.0527,2.0879,2.1231,2.1584,2.1936,2.2289,2.2642,2.2994,2.3347,2.3699,2.4051,2.4404,2.4757,2.5109,2.546,2.5809,2.6155,2.6493,2.6821,2.715,2.7485,2.7822,2.816,2.8498,2.8839,1.1475,1.1481,1.1484,1.1475,1.1436,1.1401,1.1373,1.1355,1.1343,1.1332,1.1321,1.1309,1.1296,1.1279,1.1262,1.1248,1.1242,1.1254,1.1282,1.1318,1.1364,1.1433,1.1535,1.1664,1.1793,1.1904,1.2007,1.2109,1.2208,1.23
0.52,1.8767,1.9116,1.9463,1.9811,2.0159,2.0508,2.0856,2.1205,2.1553,2.1901,2.2249,2.2598,2.2946,2.3294,2.3643,2.3992,2.434,2.4688,2.5037,2.5385,2.5734,2.6082,2.6424,2.6741,2.7052,2.7376,2.7707,2.8042,2.8379,2.8721,1.1358,1.1378,1.1406,1.1432,1.141,1.1393,1.1376,1.136,1.1343,1.1321,1.1297,1.1273,1.1252,1.1238,1.1237,1.125,1.127,1.1292,1.1311,1.1329,1.1349,1.1375,1.1442,1.1587,1.1745,1.1875,1.1985,1.2084,1.2171,1.2241
0.524,1.8708,1.9055,1.9401,1.9747,2.0093,2.0439,2.0785,2.1132,2.1478,2.1824,2.2169,2.2514,2.2859,2.3205,2.355,2.3896,2.4243,2.4588,2.4935,2.5281,2.5627,2.5973,2.6316,2.666,2.6971,2.7306,2.7624,2.7923,2.8209,2.8486,1.1417,1.1404,1.1414,1.1426,1.1411,1.14,1.1392,1.1388,1.1387,1.1377,1.1344,1.1311,1.1283,1.1259,1.1238,1.1224,1.1218,1.1244,1.1253,1.1263,1.1281,1.1304,1.1344,1.1402,1.155,1.1644,1.1781,1.1955,1.2151,1.2359
0.528,1.8826,1.9163,1.9499,1.9839,2.018,2.0522,2.0863,2.1205,2.1546,2.1887,2.2228,2.2569,2.291,2.325,2.3591,2.3931,2.4272,2.4612,2.4953,2.5294,2.5636,2.5975,2.6309,2.6638,2.6958,2.729,2.7602,2.7905,2.8198,2.8486,1.1299,1.1354,1.1415,1.1447,1.1455,1.145,1.1448,1.1445,1.1435,1.1419,1.1398,1.1376,1.1354,1.1331,1.1304,1.1277,1.1251,1.1226,1.12,1.1185,1.1187,1.1221,1.1294,1.1388,1.1507,1.1581,1.1725,1.1882,1.2057,1.2241
0.532,1.8826,1.9174,1.9519,1.9866,2.0216,2.0566,2.0917,2.1267,2.1617,2.1967,2.2316,2.2665,2.3014,2.3362,2.3711,2.406,2.441,2.4761,2.5111,2.5461,2.5811,2.6161,2.6507,2.6839,2.717,2.7514,2.782,2.8108,2.8387,2.8662,1.1299,1.1337,1.1399,1.1444,1.1451,1.1445,1.1447,1.1446,1.1438,1.1418,1.1392,1.1364,1.1331,1.1293,1.1263,1.1242,1.1234,1.1231,1.1223,1.1216,1.121,1.122,1.1281,1.1389,1.151,1.1553,1.1734,1.193,1.2142,1.2359
0.536,1.8826,1.9167,1.9508,1.9848,2.0188,2.0529,2.0869,2.1211,2.1552,2.1892,2.2232,2.2571,2.291,2.3249,2.3588,2.3928,2.4266,2.4606,2.4946,2.5287,2.5627,2.5966,2.6306,2.6643,2.6976,2.7302,2.7623,2.7932,2.8188,2.8427,1.1358,1.1364,1.1387,1.1415,1.1439,1.1458,1.1471,1.1475,1.1469,1.1447,1.1415,1.1377,1.1337,1.13,1.1268,1.1234,1.1193,1.1155,1.113,1.1133,1.1164,1.1194,1.1228,1.1279,1.1353,1.1453,1.1569,1.1711,1.1939,1.2182
0.54,1.8826,1.9158,1.9498,1.9841,2.0186,2.0532,2.0877,2.1223,2.1569,2.1914,2.226,2.2605,2.295,2.3295,2.364,2.3985,2.4329,2.4674,2.5017,2.536,2.5705,2.605,2.6394,2.6736,2.707,2.7397,2.773,2.8019,2.8283,2.8545,1.124,1.1336,1.1399,1.1438,1.1452,1.145,1.1448,1.1445,1.1444,1.1434,1.1421,1.1404,1.1387,1.1369,1.1347,1.1321,1.1294,1.1264,1.1226,1.1186,1.116,1.1164,1.12,1.1252,1.1341,1.1455,1.1539,1.1735,1.1956,1.2182
0.544,1.8767,1.9111,1.9455,1.9798,2.0141,2.0484,2.0828,2.1172,2.1516,2.186,2.2203,2.2547,2.289,2.3234,2.3577,2.3921,2.4264,2.4608,2.4951,2.5293,2.5636,2.598,2.6324,2.6667,2.7002,2.7342,2.7672,2.7989,2.8272,2.8545,1.1358,1.1362,1.1378,1.1402,1.1432,1.1455,1.147,1.1476,1.1472,1.146,1.144,1.1417,1.1395,1.1374,1.1353,1.1335,1.132,1.1303,1.1276,1.1241,1.1212,1.1199,1.1206,1.1241,1.132,1.1364,1.1468,1.16,1.1795,1.2006
0.548,1.8885,1.9216,1.9551,1.9889,2.0231,2.0573,2.0916,2.1259,2.1602,2.1945,2.2288,2.2631,2.2973,2.3315,2.3656,2.3997,2.4339,2.468,2.5021,2.5364,2.5707,2.6049,2.6392,2.6733,2.7075,2.7415,2.7747,2.8063,2.8366,2.8662,1.124,1.1332,1.1402,1.146,1.1492,1.1512,1.1525,1.1529,1.1526,1.1517,1.151,1.1499,1.1477,1.1445,1.141,1.1375,1.1342,1.1305,1.1272,1.1249,1.1244,1.126,1.1284,1.1314,1.135,1.1396,1.1478,1.1613,1.1774,1.1947
0.552,1.8767,1.91,1.9434,1.9774,2.0117,2.0461,2.0806,2.1151,2.1496,2.1841,2.2186,2.2531,2.2875,2.3219,2.3562,2.3905,2.4248,2.4591,2.4934,2.5278,2.5623,2.5968,2.6312,2.6656,2.6998,2.7336,2.7666,2.7986,2.8298,2.8603,1.1181,1.127,1.1357,1.1419,1.1452,1.1468,1.1475,1.1476,1.1475,1.1475,1.1476,1.1474,1.1461,1.1432,1.1397,1.1361,1.1325,1.1287,1.1254,1.1229,1.1216,1.1207,1.1208,1.1236,1.1284,1.1351,1.1452,1.158,1.1727,1.1888
